FDR		logFoldChange
8.61E-81	3.159927251
1.94E-46	-1.579602913
1.05E-45	1.266406486
2.05E-38	1.9109374
1.34E-34	1.235886038
3.45E-32	1.077290173
3.76E-29	-1.573577744
4.81E-27	-1.549360079
5.71E-26	-0.864756142
2.02E-25	-0.861131879
2.37E-24	-1.672805645
3.05E-24	-0.970381947
3.46E-24	-0.84907594
3.12E-23	-1.06476919
3.41E-21	0.890177774
5.08E-21	-0.748226957
1.42E-20	1.138920846
4.91E-20	-1.404263434
1.57E-19	-1.166324719
3.35E-19	1.694856456
3.36E-19	-0.707017175
4.60E-18	-0.958307653
6.13E-18	-1.324099234
6.30E-18	0.690212051
6.66E-18	-0.7003806
7.97E-18	-1.362435243
1.79E-17	0.851438889
1.27E-16	-0.686571803
1.31E-16	0.920370786
1.54E-16	0.662225669
2.10E-16	0.743791782
2.73E-16	-1.061753015
3.41E-16	-1.483606689
4.41E-16	0.657288647
1.15E-15	-1.61758554
1.43E-15	1.064483864
2.65E-15	1.313954049
2.65E-15	2.387211705
3.49E-15	-0.635763335
3.49E-15	-0.672462443
3.95E-15	-0.845245392
4.28E-15	0.651421959
4.54E-15	1.352688331
4.54E-15	0.844153498
5.42E-15	0.792651457
6.36E-15	-0.659187489
9.87E-15	1.121285198
1.10E-14	-0.906253761
1.35E-14	0.717838157
1.57E-14	0.779539352
2.39E-14	-0.714888413
2.39E-14	0.612807742
2.77E-14	-1.341792616
2.83E-14	-1.368481936
2.83E-14	0.764860604
2.94E-14	0.611276651
3.07E-14	2.025030107
3.52E-14	0.768062282
8.88E-14	2.895782222
1.13E-13	-0.61022919
1.21E-13	-1.950578802
1.54E-13	-1.291189115
3.07E-13	0.63813583
3.72E-13	-0.688295427
3.73E-13	-1.053720479
3.84E-13	-0.657685281
4.47E-13	3.053949077
5.13E-13	0.621429198
8.13E-13	-0.682403421
8.19E-13	-0.622413056
8.84E-13	-0.706736361
9.86E-13	-1.076197436
1.61E-12	1.673846419
2.14E-12	-1.40878387
2.17E-12	0.813586685
2.48E-12	0.883308091
2.62E-12	0.603639545
3.16E-12	-0.681151755
4.32E-12	-0.597447792
6.14E-12	1.58103651
6.14E-12	-1.59270881
7.31E-12	-0.610979361
8.63E-12	0.550521381
9.23E-12	1.491035703
1.01E-11	0.550390968
1.29E-11	-0.657674389
1.67E-11	1.224459623
1.91E-11	-0.654016475
1.91E-11	-2.013353824
2.89E-11	-0.849447248
2.97E-11	-1.302077509
3.04E-11	0.540239957
3.06E-11	-0.775179195
4.15E-11	-0.600879227
4.76E-11	1.012268414
5.73E-11	0.798606518
5.77E-11	-0.53903617
6.55E-11	0.783727077
7.07E-11	-0.531974952
8.38E-11	-0.53429309
8.60E-11	0.689317958
9.18E-11	-0.526812835
1.05E-10	-1.104408467
1.05E-10	0.529550453
1.18E-10	0.879681818
1.20E-10	0.597601054
1.21E-10	-0.692608356
1.37E-10	-0.539771879
1.38E-10	0.71007609
1.57E-10	-0.566861233
1.87E-10	0.620162494
1.87E-10	-0.527159739
1.90E-10	-1.826887355
2.00E-10	-0.658891984
2.59E-10	1.118335732
2.65E-10	-1.236711521
2.97E-10	-0.511735152
3.04E-10	0.56550627
3.46E-10	-0.531102115
3.59E-10	-0.841173949
4.08E-10	-0.509045915
4.26E-10	-0.514602429
4.55E-10	-0.65240248
7.19E-10	-0.56196334
7.20E-10	1.68032213
7.63E-10	-0.54030363
7.75E-10	-0.754202849
7.95E-10	0.52072005
1.06E-09	-0.636998497
1.50E-09	-0.504497996
1.53E-09	-1.089058745
1.57E-09	-1.477115812
1.67E-09	-0.56945418
1.78E-09	0.769707368
1.78E-09	0.671091615
2.03E-09	1.847750945
2.31E-09	-0.663479438
2.40E-09	0.50653017
2.54E-09	1.565049399
2.59E-09	0.922114453
2.59E-09	0.610786494
2.72E-09	-0.526628959
2.81E-09	0.614882715
2.81E-09	0.497333095
3.35E-09	1.272033273
3.56E-09	-1.385030572
3.84E-09	0.899029356
3.86E-09	0.506774982
3.87E-09	1.486713761
4.01E-09	-1.133403454
4.10E-09	-0.526319985
4.10E-09	0.635708563
4.10E-09	0.635708563
4.31E-09	0.510792502
4.39E-09	-0.630601237
4.56E-09	-0.50685174
4.67E-09	-1.002998837
4.73E-09	-1.097019042
5.58E-09	0.554916579
5.67E-09	0.50632536
5.86E-09	0.491876411
6.28E-09	0.563338505
6.28E-09	0.487277128
6.51E-09	-0.530282054
7.13E-09	0.852043334
7.13E-09	-0.522730743
7.26E-09	-0.474960672
8.19E-09	-0.701502512
9.10E-09	0.502477446
9.53E-09	0.803214964
9.99E-09	0.61823651
1.16E-08	-0.620212205
1.19E-08	-1.015300032
1.41E-08	1.379718662
1.45E-08	0.479673289
1.50E-08	0.805556622
1.53E-08	-1.590591755
1.64E-08	-0.464430156
1.64E-08	-0.904187546
1.78E-08	-0.498219494
1.80E-08	1.615559934
1.86E-08	0.47623468
1.87E-08	0.739774383
1.97E-08	0.584528064
2.33E-08	-0.556425663
2.34E-08	-0.461375345
2.44E-08	0.516762973
2.47E-08	0.548648371
2.67E-08	-1.284241311
2.78E-08	-0.723560649
2.78E-08	-0.818095786
2.91E-08	0.549572411
3.01E-08	-0.493980413
3.07E-08	-0.716345122
3.10E-08	-0.668941102
3.25E-08	-0.894246313
3.75E-08	0.472223461
3.83E-08	0.595579345
4.25E-08	0.633967363
4.69E-08	-0.489512752
5.83E-08	-0.560222001
6.66E-08	0.470587083
6.73E-08	0.511304419
7.17E-08	-0.594146081
7.32E-08	-1.145990968
7.59E-08	2.006439573
7.65E-08	-1.123601824
8.01E-08	-0.890290701
8.52E-08	-0.895126351
8.89E-08	0.660405531
9.23E-08	-0.653698497
9.24E-08	-3.377118506
9.99E-08	-0.665805315
1.04E-07	-0.628526609
1.05E-07	-1.204502338
1.05E-07	-0.598818656
1.10E-07	0.485292161
1.10E-07	-0.866465372
1.11E-07	-0.618993472
1.12E-07	0.450768214
1.17E-07	0.578771534
1.21E-07	-0.600983747
1.22E-07	0.873238491
1.23E-07	0.440862345
1.24E-07	-0.545917338
1.25E-07	0.866505516
1.26E-07	0.62397506
1.26E-07	0.612486801
1.32E-07	-0.52380756
1.40E-07	-1.050309985
1.41E-07	0.462812854
1.42E-07	-0.508886481
1.46E-07	-0.697084729
1.50E-07	0.60251084
1.52E-07	-0.435057808
1.54E-07	0.599357528
1.60E-07	-0.484757022
1.60E-07	-0.441857603
1.61E-07	0.457092168
1.62E-07	1.472417751
1.73E-07	-0.758953848
1.74E-07	1.926007122
1.81E-07	-0.449014029
1.89E-07	-0.463996615
2.01E-07	0.649606421
2.09E-07	0.433257939
2.28E-07	0.741506466
2.68E-07	0.45382332
2.95E-07	-0.461663003
2.99E-07	-0.775002776
3.23E-07	1.040508211
3.28E-07	0.518397328
3.30E-07	0.968870791
3.91E-07	-0.421846631
4.27E-07	-0.426632374
4.39E-07	0.503182584
4.70E-07	0.462535487
4.86E-07	-0.622797096
4.91E-07	0.426574977
4.96E-07	0.65346429
4.97E-07	-0.443121368
4.99E-07	0.997513264
5.49E-07	-0.451786954
5.84E-07	-0.426166959
5.89E-07	0.446706426
6.06E-07	-0.810939538
6.25E-07	-0.566492622
6.25E-07	-0.796966877
6.49E-07	-0.416092979
6.96E-07	0.500426265
7.12E-07	0.572076616
7.12E-07	-1.089289851
7.21E-07	0.432417878
7.21E-07	0.422990304
7.29E-07	-1.470960844
7.30E-07	-0.452700539
7.38E-07	0.413257443
7.50E-07	0.817245756
7.51E-07	-0.484260476
7.61E-07	-0.41435209
8.81E-07	0.535834357
9.00E-07	1.073005253
9.14E-07	0.441505682
9.19E-07	0.471000857
9.24E-07	-0.605334538
9.55E-07	-0.750200966
1.05E-06	-1.034067172
1.06E-06	-0.569155526
1.08E-06	0.408900852
1.15E-06	0.955059355
1.19E-06	-0.648259191
1.21E-06	1.122074601
1.22E-06	-0.417417885
1.25E-06	2.184075982
1.32E-06	0.443302915
1.32E-06	0.563880243
1.35E-06	-0.441619558
1.38E-06	0.405216458
1.44E-06	-0.696212871
1.44E-06	1.117825547
1.48E-06	-0.785861656
1.50E-06	0.658703486
1.60E-06	-0.791871024
1.60E-06	-0.721016763
1.75E-06	0.676380255
1.84E-06	-1.134443272
1.85E-06	-1.462363609
1.87E-06	-0.632888957
1.88E-06	0.513527251
1.88E-06	0.702872779
1.91E-06	0.477444523
1.93E-06	1.876211596
2.00E-06	-0.478033255
2.09E-06	-1.555623749
2.28E-06	0.63761459
2.32E-06	0.510576423
2.36E-06	-0.401276321
2.39E-06	-1.07174158
2.40E-06	0.444617745
2.42E-06	0.526375685
2.44E-06	-1.186768448
2.50E-06	-0.406249229
2.50E-06	1.151449053
2.59E-06	0.628743917
2.59E-06	-0.425351635
2.65E-06	2.000895212
2.65E-06	-0.943565585
2.65E-06	0.939220329
2.65E-06	-0.973861313
2.72E-06	-0.511733768
2.82E-06	0.990095127
2.82E-06	1.121384326
3.03E-06	0.634964299
3.08E-06	-0.406592405
3.11E-06	-0.392434253
3.22E-06	-0.559205614
3.33E-06	-0.405217741
3.36E-06	-0.708022316
3.48E-06	-0.423308146
3.55E-06	-0.704254188
3.68E-06	-0.472736782
3.74E-06	-0.712620701
3.98E-06	-0.642720849
3.99E-06	-0.396980834
4.07E-06	0.427181977
4.20E-06	0.654518915
