FDR		logFoldChange
2.89E-23	-1.152326674
8.37E-21	-0.93758647
7.87E-16	1.06090823
6.56E-15	-1.186458169
6.56E-15	1.161371229
1.60E-14	1.315162597
2.41E-14	-2.012285137
5.00E-14	-1.008442845
5.84E-14	0.945635039
7.81E-14	1.014290444
1.76E-13	1.488059939
9.78E-13	-0.746227489
1.37E-12	0.969652069
4.03E-12	1.815566649
5.26E-11	1.180338897
6.43E-11	1.655332
8.57E-11	-1.879177127
9.32E-11	1.629396492
1.86E-10	2.188779015
2.11E-10	1.843765734
2.48E-10	0.968023402
2.97E-10	-0.945737593
2.97E-10	-0.871782078
4.22E-10	-0.670189266
4.22E-10	-0.653077313
4.90E-10	-0.999909529
7.30E-10	1.109481465
7.30E-10	-0.721774457
1.02E-09	0.929672828
1.31E-09	-0.992085539
1.35E-09	-0.637869257
1.51E-09	-1.356186982
2.09E-09	0.756322744
2.09E-09	-0.628132055
2.13E-09	-0.830546669
2.36E-09	-1.686470156
3.15E-09	0.808959162
4.84E-09	1.562922423
5.40E-09	-0.613542181
6.80E-09	-1.149068404
6.80E-09	-0.872512588
1.51E-08	-0.638182196
1.51E-08	0.618401155
1.56E-08	-1.575118786
2.13E-08	-1.715638068
2.36E-08	-1.018044232
2.45E-08	0.836110864
2.45E-08	-0.644476572
3.67E-08	-0.662064948
4.17E-08	-0.843370572
4.64E-08	1.903895532
4.97E-08	0.628225349
5.21E-08	-0.678544248
6.57E-08	1.248516227
6.61E-08	-0.589428927
6.61E-08	-0.667891632
9.46E-08	0.702610474
9.51E-08	-0.781755491
9.62E-08	1.44307774
1.07E-07	-1.149582142
1.13E-07	-0.662846528
1.39E-07	-0.637200943
1.39E-07	-0.587254529
1.48E-07	-0.927314727
1.57E-07	1.509432177
1.83E-07	-0.76595257
2.08E-07	-1.203481909
2.16E-07	0.978887825
2.16E-07	-1.34828881
2.16E-07	-1.137032356
2.94E-07	0.781342696
3.49E-07	0.58431877
3.80E-07	-1.34324619
4.02E-07	-0.928572172
4.19E-07	1.646830913
5.05E-07	-0.543763353
7.39E-07	-0.628360782
7.76E-07	-0.935441435
9.64E-07	-0.775933532
9.97E-07	-0.530057126
1.08E-06	-0.911480933
1.17E-06	-0.543845204
1.17E-06	-1.118396916
1.27E-06	-1.378124068
1.36E-06	-0.526973543
1.36E-06	0.531849857
1.68E-06	1.126643295
1.75E-06	-0.537959295
1.75E-06	1.117782924
1.76E-06	-0.527895184
1.82E-06	-0.548758541
2.10E-06	-0.621806871
2.19E-06	-0.517904202
2.22E-06	0.517514016
2.36E-06	-0.538990997
2.47E-06	0.655991228
3.04E-06	-0.56866317
3.19E-06	0.588194084
4.03E-06	-0.531820918
4.04E-06	-0.706910837
4.05E-06	-0.795107023
4.13E-06	-0.553736619
4.14E-06	-1.073942281
4.51E-06	0.940508732
4.95E-06	-0.935845141
4.95E-06	-0.523298249
5.15E-06	-0.659987574
5.39E-06	-0.592420552
5.41E-06	0.700778806
5.44E-06	2.075387331
5.63E-06	2.236215772
5.63E-06	-0.498427762
6.13E-06	1.608083164
6.26E-06	-0.948346489
6.36E-06	-0.516985174
6.42E-06	-0.992152494
7.56E-06	0.519002507
7.72E-06	-1.616066923
7.94E-06	-2.428519343
8.22E-06	-0.495828182
8.39E-06	-1.188119511
8.44E-06	-0.489791713
8.60E-06	-0.683796854
8.73E-06	-0.921748242
8.95E-06	-1.2606681
9.95E-06	-0.490197524
9.95E-06	-1.7639155
9.96E-06	-0.759653728
1.08E-05	-0.858468804
1.11E-05	-1.08013145
1.11E-05	0.526709607
1.16E-05	0.509081759
1.17E-05	-0.894379147
1.19E-05	0.831896645
1.19E-05	-0.817186462
1.20E-05	0.488373427
1.20E-05	-0.555500016
1.23E-05	-0.482882871
1.28E-05	-0.666635861
1.37E-05	-0.842041874
1.56E-05	-0.978535912
1.60E-05	-1.719386144
1.67E-05	1.523493043
1.68E-05	0.486578397
1.69E-05	-0.494509596
1.71E-05	1.666616529
2.01E-05	-0.471965117
2.01E-05	-0.769915421
2.05E-05	-1.046985494
2.09E-05	-0.737307907
2.10E-05	2.375552791
2.26E-05	-1.166878562
2.34E-05	-0.632300183
2.41E-05	-0.608139479
2.59E-05	0.497882501
2.80E-05	0.558571108
2.83E-05	-0.992300267
2.83E-05	-0.779713921
2.89E-05	-0.703560636
2.90E-05	-0.689473484
2.99E-05	-0.464472883
3.01E-05	-0.559354918
3.05E-05	-0.832494859
3.05E-05	-0.892334315
3.12E-05	-0.463305805
3.29E-05	-0.993962516
3.38E-05	-0.576022332
3.85E-05	-0.479804306
3.88E-05	-1.375458069
3.88E-05	-0.463892614
3.93E-05	-0.464531233
4.12E-05	-0.606408218
4.56E-05	-1.150635251
4.73E-05	-0.461175745
4.81E-05	-0.480908059
4.81E-05	0.715944445
5.02E-05	-0.466563882
5.05E-05	0.563700569
5.05E-05	-0.590191314
5.08E-05	0.824934779
5.08E-05	-1.147956259
5.37E-05	-1.165115517
5.54E-05	-0.462058694
5.56E-05	-0.512014046
5.67E-05	0.555958073
6.06E-05	-0.478671247
6.17E-05	-0.671007864
6.36E-05	-0.50054883
6.36E-05	-0.450234718
7.32E-05	-0.729242606
7.42E-05	1.093270388
7.65E-05	0.448498994
8.11E-05	-0.699808676
8.14E-05	3.144904394
8.27E-05	-0.444804784
8.28E-05	-0.587542726
8.36E-05	-0.462285105
8.45E-05	0.532445366
8.52E-05	-0.677897425
8.66E-05	1.042336221
9.10E-05	-0.495825451
0.000103764	-1.173970061
0.000113404	-0.723464599
0.000113601	0.446003325
0.000117572	0.821089467
0.000118825	-0.533794358
0.000121111	-0.902747635
0.000143041	0.931589897
0.000143041	0.812678085
0.000151651	-0.472717773
0.000158754	-0.659127923
0.000164711	0.433712009
0.000166812	-0.43804368
0.00016708	-0.783659213
0.00016708	-1.718232378
0.000167119	-0.428904149
0.000174409	0.950910993
0.000174409	0.436197106
0.000176715	-0.744608519
0.000178481	-0.506043009
0.000182068	-0.45826164
0.00018971	1.073475834
0.000195723	-1.760689644
0.000200851	-1.124831673
0.000211562	-0.580281188
0.000221975	0.432784284
0.000226793	1.065497964
0.000230499	-0.848494672
0.000230499	-0.473467262
0.000234849	-0.463745014
0.000238599	-0.576118961
0.000247656	-0.819248431
0.000249912	-0.567407072
0.000249912	-0.422029579
0.000252722	0.576976007
0.000257764	-0.479982034
0.000262528	0.914975891
0.000276661	-0.486634874
0.000278617	-0.754679479
0.000282885	0.441102662
0.000284756	-0.492939131
0.000284756	-0.827478161
0.000284756	-0.659674226
0.000284756	-0.418114602
0.000284756	-0.619971941
