timbr_id	timbr_value
RCR30205_f	82316.085893757
RCR30208_f	76079.7838104236
RCR30210_f	119853.385290059
RCR30211_f	91964.8176920539
RCR30212_f	117811.254685848
RCR30213_f	145516.227411897
RCR30215_f	93573.4173174852
RCR30216_f	82764.5238708445
RCR30217_f	78652.0356364827
RCR30218_f	94330.981399559
RCR30219_f	76932.8519689167
RCR30221_f	116253.944028314
RCR30223_f	209878.897226533
RCR30224_f	119938.284271745
RCR30225_f	82175.0075635487
RCR30226_f	118107.375491925
RCR30228_f	103933.473114571
RCR30229_f	118891.71844825
RCR30230_f	117515.67236985
RCR30232_f	77015.9686146485
RCR30233_f	80201.590523248
RCR30235_f	148961.840009143
RCR30237_f	82626.8504226515
RCR30238_f	85344.1706566084
RCR30241_f	78374.9635514585
RCR30242_f	78629.8038410486
RCR30243_f	130069.728867761
RCR30245_f	80520.5779772207
RCR30306_f	88932.1049235558
RCR30309_f	76371.4337406482
RCR30310_f	105824.40944066
RCR30311_f	121990.949766733
RCR30312_f	124408.314165711
RCR30313_f	111927.090538898
RCR30315_f	75850.388393757
RCR30321_f	79710.4256689064
RCR30322_f	77116.7847282605
RCR30325_f	76079.7838104236
RCR30327_f	128615.408554025
RCR30328_f	82970.5455142829
RCR30329_f	76467.3230383542
RCR30330_f	77250.0933954237
RCR30333_f	76357.0086524792
RCR30335_f	129631.497059862
RCR30336_f	120915.684233643
RCR30337_f	120990.225623838
RCR30338_f	121726.806873932
RCR30339_f	122193.867179132
RCR30340_f	105911.78779724
RCR30341_f	91826.5209685711
RCR30342_f	123522.064816337
RCR30343_f	123305.191764085
RCR30344_f	130440.292315826
RCR30345_f	120594.551797249
RCR30346_f	81058.8119752288
RCR30347_f	79275.5618319557
RCR30348_f	79236.811661678
RCR30353_f	81613.9752615001
RCR30359_f	76160.8555791736
RCR30361_f	155491.738903997
RCR30364_f	154738.226315352
RCR30365_f	81886.9835129
RCR30366_f	76769.2342823854
RCR30367_f	106358.59602521
RCR30368_f	76597.1807063299
RCR30369_f	85156.0209327967
RCR30371_f	76749.9449443543
RCR30374_f	76122.2613354237
RCR30375_f	155031.917800197
RCR30376_f	145418.774203395
RCR30377_f	155927.007626842
RCR30380_f	159195.792544754
RCR30383_f	79036.1383243125
RCR30385_f	114974.496708299
RCR30387_f	119756.552215979
RCR30388_f	118123.819602889
RCR30389_f	119744.93224709
RCR30390_f	117348.335128605
RCR30392_f	153623.769152465
RCR30393_f	155239.676477725
RCR30394_f	145349.321295657
RCR30398_f	147509.122644178
RCR30400_f	104078.884639324
RCR30403_f	156917.510397052
RCR30404_f	77354.7565688949
RCR30405_f	155490.192327046
RCR30406_f	157082.630552191
RCR30407_f	116905.532605021
RCR30410_f	87037.8599612861
RCR30413_f	83577.2897926054
RCR30418_f	163403.675330178
RCR30424_f	120632.786618731
RCR30425_f	121239.956698609
RCR30426_f	120030.631221924
RCR30429_f	120155.219759235
RCR30431_f	118882.121813445
RCR30432_f	117522.396419928
RCR30434_f	164296.142375065
RCR30436_f	78124.1473520903
RCR30437_f	77303.463094902
RCR30439_f	76618.5384683959
RCR30440_f	79259.4717359536
RCR30442_f	121056.103667215
RCR30443_f	119399.676241346
RCR30445_f	76244.7008913611
RCR30446_f	76417.9700655174
RCR30449_f	83322.4871688951
RCR30451_f	77520.5829429236
RCR30452_f	76096.7335697986
RCR30455_f	155389.256651685
RCR30456_f	145641.936304764
RCR30457_f	91913.4790848876
RCR30458_f	77739.2028971768
RCR30459_f	94925.4790848876
RCR30461_f	154390.771629632
RCR30462_f	122275.589550325
RCR30463_f	133274.719024467
RCR30464_f	146248.458020768
RCR30465_f	157287.401051775
RCR30473_f	159088.269079176
RCR30474_f	155838.016298428
RCR30476_f	80924.0406982153
RCR30477_f	78903.5550394553
RCR30478_f	129754.481187761
RCR30479_f	121497.738234639
RCR30480_f	113329.287821776
RCR30481_f	80644.6753975703
RCR30482_f	77013.6549232535
RCR30484_f	114404.74821288
RCR30485_f	113791.877488302
RCR30486_f	115405.507108219
RCR30487_f	110559.902170472
RCR30488_f	110457.081389222
RCR30489_f	122649.251534179
RCR30490_f	83505.0137826086
RCR30491_f	76811.9324142604
RCR30492_f	111345.672324026
RCR30493_f	111345.672324026
RCR30494_f	76131.4122072986
RCR30495_f	79707.1596608465
RCR30532_f	83243.0068364444
RCR30535_f	83119.6324320277
RCR30536_f	78635.1543714287
RCR30538_f	81118.4835888404
RCR30542_f	81394.5973520903
RCR30543_f	153402.689619643
RCR30544_f	98068.1197181668
RCR30546_f	82483.912248902
RCR30548_f	117733.715552358
RCR30550_f	80420.4449083635
RCR30551_f	77108.9977954167
RCR30554_f	76180.4258541737
RCR30560_f	76079.7838104236
RCR30561_f	117203.923394118
RCR90064_f	159058.010194117
RCR90068_f	159443.107371909
RCR90070_f	158997.489890461
RCR90071_f	156645.205586512
RCR90072_f	157157.387505305
RCR90075_f	156902.313275268
RCR90077_f	157714.63723956
RCR90080_f	158252.633049397
RCR90082_f	156645.205586512
RCR90084_f	158398.254254522
RCR90085_f	158059.030196547
RCR90086_f	155225.658194581
RCR90087_f	156195.244607972
RCR90089_f	155244.712718222
RCR90090_f	156645.205586512
RCR90091_f	159495.715100958
RCR90092_f	158073.301112785
RCR90093_f	158796.261676408
RCR90119_f	81293.5293203003
RCR90123_f	150348.500848882
RCR90143_f	82411.7564358053
RCR90146_f	76635.2391574669
RCR90149_f	77002.6830711772
RCR90153_f	155885.947194094
RCR90155_f	78526.1596608465
RCR90157_f	81808.431485159
RCR90179_f	158927.366833417
RCR90186_f	78546.9989737814
RCR90189_f	158275.453773883
RCR90192_f	94560.9299254511
RCR90193_f	94275.5855849585
RCR90196_f	85329.8333169457
RCR90201_f	87916.2227088683
RCR90202_f	149502.515717725
RCR90203_f	149862.538823536
RCR90204_f	76943.3744868936
RCR90205_f	151001.008641528
RCR90206_f	148966.85594341
RCR90207_f	76808.5060319862
RCR90208_f	76775.3276716737
RCR90209_f	76675.1011163611
RCR90210_f	133536.224644467
RCR90211_f	76886.2150015705
RCR90213_f	76760.0700332847
RCR90215_f	81265.263614882
RCR90217_f	76450.0712108855
RCR90219_f	81605.6297684293
RCR90223_f	78596.3439952573
RCR90225_f	76431.0627909861
RCR90227_f	92931.8327959933
RCR90229_f	98143.5953894165
RCR90231_f	79150.3483140123
RCR90233_f	80540.4216839864
RCR90235_f	83935.789204321
RCR90237_f	80427.3099229404
RCR90239_f	80851.3893624938
RCR90241_f	80242.5397032153
RCR90242_f	85202.8393854176
RCR90244_f	81275.148131477
RCR90246_f	76222.2779822986
RCR90248_f	79165.0518515217
RCR90250_f	84582.5583663567
RCR90254_f	77721.1361734097
RCR30563_f	82464.3535131947
RCR30564_f	85041.4917954375
RCR30565_f	79535.0208267344
RCR30567_f	80467.7078775078
RCR30568_f	76520.3391448542
RCR30569_f	77713.3718008924
RCR30570_f	78483.8601335486
RCR30571_f	77778.5274890217
RCR30572_f	79266.213311678
RCR30573_f	76583.8823761736
RCR30574_f	76309.7485444237
RCR30575_f	78386.2807527622
RCR30576_f	78184.6639795133
RCR30577_f	121369.318627375
RCR30578_f	157575.679540795
RCR30579_f	159835.561351907
RCR30580_f	76728.9752510486
RCR30581_f	76681.3087100486
RCR30582_f	77199.7447917467
RCR30583_f	78130.3294387834
RCR30584_f	149029.289382436
RCR30585_f	131892.353226948
RCR30586_f	79277.6375629202
RCR30587_f	78802.3474522951
RCR30588_f	76754.2549973299
RCR30589_f	146906.392473686
RCR30590_f	93232.1270710752
RCR30591_f	78888.385211678
RCR30592_f	87163.3004648333
RCR30593_f	76921.8415649716
RCR30594_f	85963.504487507
RCR30595_f	77031.3647568612
RCR30596_f	82724.6079386666
RCR30597_f	142607.514275028
RCR30598_f	90386.6461303386
RCR30599_f	76671.8854380304
RCR30600_f	76843.2504962474
RCR30601_f	143529.828549258
RCR30602_f	80417.0588060695
RCR30603_f	76201.8816849237
RCR30604_f	76307.0679879237
RCR30605_f	76282.7055009236
RCR30606_f	76935.1246641424
RCR30607_f	82607.5417375738
RCR30608_f	81338.9156982153
RCR30609_f	79389.939778033
RCR30610_f	82112.7809085626
RCR30611_f	80520.085893757
RCR30612_f	79170.6933348577
RCR30613_f	79389.6730872298
RCR30614_f	106602.8533169
RCR30615_f	146095.898795528
RCR30616_f	94573.5326825589
RCR30617_f	93119.4728192031
RCR30618_f	79358.8400725543
RCR30619_f	88039.4572728973
RCR30620_f	118103.174769083
RCR30621_f	76757.0786392049
RCR30622_f	78585.9223520903
RCR30623_f	87976.3727088684
RCR30624_f	77280.7573978542
RCR30625_f	77782.623866132
RCR30626_f	83132.2779517369
RCR30627_f	149614.872958007
RCR30628_f	146224.188427149
RCR30629_f	76637.6996319236
RCR30630_f	76555.5625007361
RCR30631_f	77045.6383549786
RCR30632_f	157542.333261789
RCR30633_f	78110.1866360695
RCR30634_f	76168.9029804237
RCR30635_f	76289.0121024236
RCR30636_f	76574.9143084167
RCR30637_f	76435.7335783542
RCR30638_f	77159.0183197535
RCR30639_f	76316.5183749229
RCR30640_f	78135.3182015217
RCR30641_f	78779.7846429236
RCR30642_f	77449.2320152153
RCR30643_f	86401.277951737
RCR30644_f	90635.1727607083
RCR30645_f	78942.1380143992
RCR30646_f	81589.892669248
RCR30647_f	82897.288430756
