timbr_id	timbr_value
RCR30229_f	93359.4450456542
RCR30230_f	90247.4628787641
RCR30232_f	21301.6715615514
RCR30233_f	25959.4445445878
RCR30235_f	72795.9718893383
RCR30237_f	29901.7724698718
RCR30238_f	34515.204364412
RCR30241_f	22170.229087247
RCR30242_f	22310.6734109655
RCR30243_f	149785.038876966
RCR30245_f	26411.3738061662
RCR30306_f	43304.2745516587
RCR30309_f	23723.9595240027
RCR30310_f	42696.0782953209
RCR30311_f	63519.50759332
RCR30312_f	63138.0665197424
RCR30313_f	40451.3333028072
RCR30315_f	25574.8369624252
RCR30321_f	22519.4102345215
RCR30322_f	20839.1184368974
RCR30325_f	22279.3684481938
RCR30327_f	17962.3085673077
RCR30328_f	27139.0792250639
RCR30329_f	20001.956631
RCR30330_f	21548.6431774403
RCR30333_f	20620.7672066348
RCR30335_f	196105.42402788
RCR30336_f	150319.623239607
RCR30337_f	150349.973208399
RCR30338_f	141126.111959017
RCR30339_f	140042.601073863
RCR30340_f	74516.2506166353
RCR30341_f	43446.4456830247
RCR30342_f	142008.156287052
RCR30343_f	141924.006459052
RCR30344_f	154027.076959543
RCR30345_f	101569.441565947
RCR30346_f	27535.8821292286
RCR30347_f	27109.9396218697
RCR30348_f	23598.0039596154
RCR30353_f	26396.2740525071
RCR30359_f	19671.6304389835
RCR30361_f	149728.941668349
RCR30364_f	147658.593758488
RCR30365_f	26870.5171876641
RCR30366_f	20818.1037089412
RCR30367_f	59651.1647084715
RCR30368_f	20035.6115100058
RCR30369_f	34650.8267643385
RCR30371_f	20264.103033
RCR30374_f	19627.3009052628
RCR30375_f	94981.8099111744
RCR30376_f	106624.269739284
RCR30377_f	96743.1195052697
RCR30380_f	100259.727525779
RCR30383_f	23980.4793031033
RCR30385_f	90741.6835366692
RCR30387_f	96791.2628482589
RCR30388_f	91495.359691675
RCR30389_f	96783.0908108643
RCR30390_f	91924.8861282634
RCR30392_f	98386.9076667771
RCR30393_f	94944.4099111742
RCR30394_f	106630.269739284
RCR30398_f	88899.0156027832
RCR30400_f	57945.604744187
RCR30403_f	152351.378805097
RCR30404_f	20671.4262940447
RCR30405_f	95555.7517803974
RCR30406_f	103127.209884428
RCR30407_f	122724.286162203
RCR30410_f	36542.54473103
RCR30413_f	34437.6036245472
RCR30418_f	104678.596562382
RCR30424_f	100722.030439
RCR30425_f	103307.925734794
RCR30426_f	101089.295054904
RCR30429_f	103215.062943515
RCR30431_f	93365.9741270222
RCR30432_f	90236.7383076307
RCR30434_f	107271.027025276
RCR30436_f	25208.8369624252
RCR30437_f	21672.2391692066
RCR30439_f	20046.3977886062
RCR30440_f	24629.9099023316
RCR30442_f	92693.5453812612
RCR30443_f	91235.6283446499
RCR30445_f	19854.0617439271
RCR30446_f	19946.5010486744
RCR30449_f	28314.5588261706
RCR30451_f	21607.2837628846
RCR30452_f	19584.2631673077
RCR30455_f	94562.6152602326
RCR30456_f	105913.199622038
RCR30457_f	42603.0246074797
RCR30458_f	25293.5860241677
RCR30459_f	45527.0246074797
RCR30461_f	145442.678199392
RCR30462_f	52569.5590367761
RCR30463_f	58462.5120538322
RCR30464_f	67041.7468155521
RCR30465_f	97600.9152602326
RCR30473_f	108101.272489393
RCR30474_f	109286.592067123
RCR30476_f	23892.2989246555
RCR30477_f	27976.5143494068
RCR30478_f	149183.664952762
RCR30479_f	75512.1807226316
RCR30480_f	89712.6173325234
RCR30481_f	28322.3949973077
RCR30482_f	21117.8145728351
RCR30484_f	90311.705484181
RCR30485_f	90304.2730437485
RCR30486_f	91898.3365306361
RCR30487_f	108228.050018674
RCR30488_f	108006.050018674
RCR30489_f	99075.05484275
RCR30490_f	28847.937635869
RCR30491_f	20561.0343695156
RCR30492_f	60200.7512162712
RCR30493_f	60200.7512162712
RCR30494_f	19612.7319673077
RCR30495_f	28240.5608379456
RCR30532_f	27829.3307132601
RCR30535_f	40351.6916854556
RCR30536_f	21376.4186540423
RCR30538_f	27748.8979209051
RCR30542_f	28087.3756183432
RCR30543_f	97960.8956966284
RCR30544_f	50377.0416708771
RCR30546_f	30131.629069525
RCR30548_f	90374.9289862179
RCR30550_f	29176.3191537753
RCR30551_f	21065.4693663631
RCR30554_f	19697.3798084734
RCR30560_f	24648.9341567117
RCR30561_f	91963.2871237872
RCR90064_f	93553.1883073944
RCR90068_f	93953.1883073946
RCR90070_f	92542.0111051157
RCR90071_f	102360.371279912
RCR90072_f	117665.930638781
RCR90075_f	102927.209884428
RCR90077_f	105486.027634539
RCR90080_f	106086.027634539
RCR90082_f	102360.371279912
RCR90084_f	119463.637203
RCR90085_f	118990.88376
RCR90086_f	109258.236749264
RCR90087_f	112511.536797282
RCR90089_f	109770.653807202
RCR90090_f	102360.371279912
RCR90091_f	122762.137657546
RCR90092_f	105886.027634539
RCR90093_f	107800.622489393
RCR90119_f	31764.2036245472
RCR90123_f	71832.1442693103
RCR90143_f	28970.8729906799
RCR90146_f	19562.3085673077
RCR90149_f	20863.2606526073
RCR90153_f	101362.147144115
RCR90155_f	27028.5608379456
RCR90157_f	28599.2972161865
RCR90179_f	122395.776465978
RCR90186_f	21755.03748115
RCR90189_f	93124.0976692111
RCR90192_f	47969.7232148109
RCR90193_f	46292.0837893334
RCR90196_f	36085.2557127858
RCR90201_f	34264.1652852522
RCR90202_f	79997.7608184545
RCR90203_f	76701.3722759032
RCR90204_f	21205.9623170954
RCR90205_f	76414.2677049322
RCR90206_f	68786.364367608
RCR90207_f	20958.4364710317
RCR90208_f	20759.747594685
RCR90209_f	20423.4386650826
RCR90210_f	58779.9646874196
RCR90211_f	20830.0734285636
RCR90213_f	20385.3625340224
RCR90215_f	24398.6296035052
RCR90217_f	19930.603223
RCR90219_f	29650.2855356222
RCR90223_f	25838.7682989474
RCR90225_f	20021.0131923043
RCR90227_f	41701.088610661
RCR90229_f	53267.8692230571
RCR90231_f	24671.6945043667
RCR90233_f	27629.2896334513
RCR90235_f	25827.7549712199
RCR90237_f	23565.152968394
RCR90239_f	23565.152968394
RCR90241_f	23602.0228594112
RCR90242_f	36659.7342491582
RCR90244_f	23812.0797429844
RCR90246_f	19969.256419931
RCR90248_f	23710.0844240385
RCR90250_f	26206.4996483585
RCR90254_f	20952.5578823759
RCR30563_f	24370.8801595412
RCR30564_f	26108.5087888672
RCR30565_f	25058.4326195937
RCR30567_f	24902.6626212168
RCR30568_f	19934.578593
RCR30569_f	21691.8388528846
RCR30570_f	21915.1441995973
RCR30571_f	22213.1348990385
RCR30572_f	23640.7884296154
RCR30573_f	20015.6026635392
RCR30574_f	19739.6718499007
RCR30575_f	23591.3096450583
RCR30576_f	23517.1940616789
RCR30577_f	51092.8244772439
RCR30578_f	79093.0348909299
RCR30579_f	82821.6370559429
RCR30580_f	20396.2173424413
RCR30581_f	20183.3935143953
RCR30582_f	21945.2644269973
RCR30583_f	24050.6961561099
RCR30584_f	82455.2517717666
RCR30585_f	70205.5153028556
RCR30586_f	24240.1580278931
RCR30587_f	23396.926043894
RCR30588_f	20119.9753597561
RCR30589_f	69526.8571724016
RCR30590_f	41052.251977094
RCR30591_f	23260.2567296154
RCR30592_f	35958.3894976313
RCR30593_f	21178.8716766973
