timbr_id	timbr_value
RCR30105_f	19858.13331675
RCR30106_f	138245.575455444
RCR30109_f	21733.8473970198
RCR30111_f	97771.8236242133
RCR30115_f	21031.4199446154
RCR30116_f	24239.159705
RCR30117_f	22776.5931784282
RCR30118_f	53037.4376586405
RCR30120_f	36153.2405141774
RCR30122_f	33500.5012311471
RCR30124_f	23316.5381936128
RCR30125_f	61084.7192059526
RCR30126_f	111973.987917889
RCR30127_f	102618.496661516
RCR30130_f	22028.8012743304
RCR30131_f	37485.15303
RCR30132_f	37120.2805731858
RCR30134_f	57729.1902898751
RCR30135_f	131915.586808717
RCR30142_f	38966.1355973968
RCR30145_f	23568.8400560826
RCR30146_f	19743.1534294093
RCR30147_f	59288.1137725001
RCR30148_f	26249.7570018324
RCR30154_f	123528.113651536
RCR30157_f	96376.7500313076
RCR30158_f	62626.6192059523
RCR30159_f	54440.7287131344
RCR30160_f	37097.0046478
RCR30161_f	21315.4315373092
RCR30163_f	21278.1846009709
RCR30168_f	19656.7200596154
RCR30182_f	36876.5150079111
RCR30188_f	22041.4211670654
RCR30189_f	20272.86005575
RCR30190_f	20914.0681068131
RCR30191_f	28466.6663256415
RCR30192_f	123573.597717386
RCR30193_f	179621.18427022
RCR30194_f	186057.431013278
RCR30195_f	179276.818493266
RCR30196_f	191833.716222515
RCR30197_f	197780.157269882
RCR30198_f	76911.1077077963
RCR30203_f	21643.7312572241
RCR30204_f	119230.224502016
RCR30205_f	29607.5967238332
RCR30208_f	19624.9462197802
RCR30210_f	103482.013970648
RCR30211_f	46785.7256409457
RCR30212_f	81976.0874858116
RCR30213_f	119028.224502016
RCR30215_f	48297.9654690577
RCR30216_f	33790.41967
RCR30217_f	23465.035633602
RCR30218_f	51177.5345125001
RCR30219_f	20851.0088608971
RCR30221_f	98200.1925378314
RCR30223_f	177590.341975204
RCR30224_f	101721.55065675
RCR30225_f	25868.3513927402
RCR30226_f	97290.5074498329
RCR30228_f	53238.2940141191
RCR30229_f	100509.833621188
RCR30230_f	96782.7717622429
RCR30232_f	21201.4787334209
RCR30233_f	26157.567916949
RCR30235_f	72020.600008349
RCR30237_f	32414.4439185002
RCR30238_f	37150.8700932118
RCR30241_f	22510.6279933701
RCR30242_f	22344.7340639403
RCR30243_f	163574.580369759
RCR30245_f	27732.4495290011
RCR30306_f	45544.7843897065
RCR30309_f	23668.2876112056
RCR30310_f	41839.8209993317
RCR30311_f	61582.4737035516
RCR30312_f	61412.457048149
RCR30313_f	38991.8065871999
RCR30315_f	26373.3132370504
RCR30321_f	23014.9867951422
RCR30322_f	21088.5924223367
RCR30325_f	22152.7144999176
RCR30327_f	17994.6666346154
RCR30328_f	27774.301534795
RCR30329_f	19975.6006965
RCR30330_f	21541.1345507952
RCR30333_f	20688.2306753629
RCR30335_f	215803.731754541
RCR30336_f	164468.423402953
RCR30337_f	164505.110178415
RCR30338_f	153865.034032878
RCR30339_f	152794.883489984
RCR30340_f	79508.4073422549
RCR30341_f	45435.5876774384
RCR30342_f	155208.8547595
RCR30343_f	155107.135187193
RCR30344_f	168620.067170384
RCR30345_f	110087.763042987
RCR30346_f	28738.3437932056
RCR30347_f	27824.7330600926
RCR30348_f	23571.6361913462
RCR30353_f	25935.5190056593
RCR30359_f	19714.415377256
RCR30361_f	146559.375871803
RCR30364_f	144569.337645027
RCR30365_f	27449.1585846644
RCR30366_f	20780.11684075
RCR30367_f	66593.3077656231
RCR30368_f	20072.461312089
RCR30369_f	35748.2615676202
RCR30371_f	20266.7655915
RCR30374_f	19658.1669127404
RCR30375_f	89575.5572629463
RCR30376_f	104883.2637514
RCR30377_f	91334.4379762735
RCR30380_f	94899.6982343293
RCR30383_f	24161.114012213
RCR30385_f	96512.4348370754
RCR30387_f	103300.413139662
RCR30388_f	97233.9561884385
RCR30389_f	103308.131174979
RCR30390_f	97702.4957916157
RCR30392_f	93002.2571681969
RCR30393_f	89448.6572629462
RCR30394_f	104654.3637514
RCR30398_f	83322.7281663759
RCR30400_f	64607.5727512568
RCR30403_f	149084.526065584
RCR30404_f	20922.0130603036
RCR30405_f	92048.7803391765
RCR30406_f	100605.26380464
RCR30407_f	125935.11286879
RCR30410_f	39591.2062375
RCR30413_f	34796.3942625842
RCR30418_f	99080.5761009959
RCR30424_f	106697.779419676
RCR30425_f	109891.705286904
RCR30426_f	107320.998407756
RCR30429_f	110173.199056084
RCR30431_f	100503.667266563
RCR30432_f	96795.4823650682
RCR30434_f	101822.266268345
RCR30436_f	25749.3132370504
RCR30437_f	21630.3442538824
RCR30439_f	20125.847641318
RCR30440_f	25167.1636714756
RCR30442_f	98960.4689297801
RCR30443_f	97601.6566828341
RCR30445_f	19880.0115138542
RCR30446_f	19959.6344256231
RCR30449_f	29596.8440214331
RCR30451_f	21437.1229790385
RCR30452_f	19616.0866346154
RCR30455_f	89029.1761009959
RCR30456_f	104010.047887745
RCR30457_f	45600.3071520719
RCR30458_f	26366.1161678896
RCR30459_f	48646.0071520719
RCR30461_f	142474.453092182
RCR30462_f	50926.7429624667
RCR30463_f	56600.0720635459
RCR30464_f	64861.5374646667
RCR30465_f	92146.3761009959
RCR30473_f	105302.706969257
RCR30474_f	108057.499334123
RCR30476_f	24149.5446811267
RCR30477_f	28663.8390006154
RCR30478_f	162973.206445551
RCR30479_f	80256.1055449521
RCR30480_f	95605.8228900361
RCR30481_f	29843.4111922702
RCR30482_f	21092.5059217815
RCR30484_f	96458.9123291
RCR30485_f	95811.2203459076
RCR30486_f	97728.6769704425
RCR30487_f	111829.158356191
RCR30488_f	111655.158356191
RCR30489_f	106218.732490418
RCR30490_f	29344.6032271898
RCR30491_f	20562.3275523594
RCR30492_f	63810.4586988889
RCR30493_f	63810.4586988889
RCR30494_f	19645.3609346154
RCR30495_f	28698.9346980505
RCR30532_f	27276.2020347219
RCR30535_f	42228.4003876429
RCR30536_f	21416.7133334331
RCR30538_f	28082.8406014569
RCR30542_f	28431.7861122056
RCR30543_f	92404.2747907653
RCR30544_f	55869.9103112277
RCR30546_f	30745.9171965667
RCR30548_f	96481.3249650732
RCR30550_f	29618.4483985704
RCR30551_f	21062.6217870008
RCR30554_f	19746.4287377532
RCR30560_f	25301.6522087635
RCR30561_f	97854.1328934533
RCR90064_f	89237.4911205399
RCR90068_f	89637.4911205399
RCR90070_f	88518.1695319494
RCR90071_f	99578.362770532
RCR90072_f	117010.221783514
RCR90075_f	100405.26380464
RCR90077_f	102656.966081391
RCR90080_f	103256.966081391
RCR90082_f	99578.362770532
RCR90084_f	119804.376265818
RCR90085_f	118669.0634844
RCR90086_f	107625.9767725
RCR90087_f	111121.922463556
RCR90089_f	108255.365121428
RCR90090_f	99578.362770532
RCR90091_f	122517.118648402
RCR90092_f	103056.966081391
RCR90093_f	104775.506969257
RCR90119_f	32186.3342625842
RCR90123_f	70133.1690993751
RCR90143_f	30735.7573251135
RCR90146_f	19594.6666346154
RCR90149_f	21044.2925094044
RCR90153_f	98040.7342520242
RCR90155_f	27509.9346980505
RCR90157_f	28878.842593766
RCR90179_f	122347.11457544
RCR90186_f	22074.1237295396
RCR90189_f	89573.2886115686
RCR90192_f	51572.0809119924
RCR90193_f	50342.4175837739
RCR90196_f	36994.1856900475
RCR90201_f	34713.9711092391
RCR90202_f	80295.1286050001
RCR90203_f	75662.5034580943
RCR90204_f	21095.9580081978
RCR90205_f	74803.4645844642
RCR90206_f	67005.0433702485
RCR90207_f	20866.9785282415
RCR90208_f	20668.8081537434
RCR90209_f	20366.8648901302
RCR90210_f	56909.8570426155
RCR90211_f	20759.5954366204
RCR90213_f	20408.0827278
RCR90215_f	25157.2456673978
RCR90217_f	19954.8317778077
RCR90219_f	31339.8974572485
RCR90223_f	26869.0834031769
RCR90225_f	20081.1338609965
RCR90227_f	44011.8856555675
RCR90229_f	58943.2425823258
RCR90231_f	25084.1856286772
RCR90233_f	28134.6351641492
RCR90235_f	26058.9371054811
RCR90237_f	23952.283937788
RCR90239_f	23952.283937788
RCR90241_f	23777.7192674653
RCR90242_f	37916.1686814662
RCR90244_f	24179.0207370544
RCR90246_f	20024.1629431167
RCR90248_f	23723.5431494231
RCR90250_f	26418.5309858553
RCR90254_f	21094.2427445856
RCR30563_f	24662.7047033181
RCR30564_f	26517.7663624374
RCR30565_f	25232.3340207838
RCR30567_f	25157.0060362568
RCR30568_f	19970.510216
RCR30569_f	21753.8987523077
RCR30570_f	21988.4977718415
RCR30571_f	22306.2146444231
RCR30572_f	23595.7320263462
RCR30573_f	20052.7779103028
RCR30574_f	19768.9699375492
RCR30575_f	23956.4075764103
RCR30576_f	23939.5116930863
RCR30577_f	49742.6086779793
RCR30578_f	77377.9371711833
RCR30579_f	81483.1587448036
RCR30580_f	20348.7861486772
RCR30581_f	20180.0729903269
RCR30582_f	21755.2268202462
RCR30583_f	23749.9913421647
RCR30584_f	80204.1904005474
RCR30585_f	68257.4826109721
RCR30586_f	24330.7308986667
RCR30587_f	23791.346144788
RCR30588_f	20158.6213028504
RCR30589_f	68612.2218739697
RCR30590_f	45071.328878077
RCR30591_f	23231.0501813462
RCR30592_f	36063.3298283771
RCR30593_f	21081.4593150014
RCR30594_f	34723.802853453
RCR30595_f	19920.2063438462
RCR30596_f	28046.6195171446
RCR30597_f	132372.866538677
RCR30598_f	32058.725108754
RCR30599_f	22355.1562999087
RCR30600_f	20438.9453933956
RCR30601_f	68799.0602593639
RCR30602_f	22946.5537436154
RCR30603_f	19713.231614
RCR30604_f	19787.35231875
RCR30605_f	19769.3523008333
RCR30606_f	19862.7387792308
RCR30607_f	29845.0724248191
RCR30608_f	24738.2749115408
RCR30609_f	23816.0381082441
RCR30610_f	25069.4648660077
RCR30611_f	28768.3553134712
RCR30612_f	23893.5060282289
RCR30613_f	24149.008412358
RCR30614_f	56920.0524652736
RCR30615_f	69196.1355013776
RCR30616_f	50788.5548508547
RCR30617_f	45878.3288780769
RCR30618_f	28492.9759279901
RCR30619_f	40197.3543972557
RCR30620_f	127913.114986615
RCR30621_f	21495.1538661682
RCR30622_f	25196.937704148
RCR30623_f	34016.300144625
RCR30624_f	20687.9765790312
RCR30625_f	22937.0747183615
RCR30626_f	26367.7280063347
RCR30627_f	80442.1966495542
RCR30628_f	82018.884384881
RCR30629_f	19943.7685009231
RCR30630_f	19911.8351843269
RCR30631_f	21011.6903399247
RCR30632_f	86643.478941248
RCR30633_f	20593.7779556154
RCR30634_f	19697.339528
RCR30635_f	19818.720683
RCR30636_f	20098.1219233137
RCR30637_f	19948.7381265
RCR30638_f	21311.6456718131
RCR30639_f	19829.290214
RCR30640_f	22716.0804044231
RCR30641_f	22699.2310490385
RCR30642_f	22213.1574777887
RCR30643_f	29567.8523278219
RCR30644_f	44484.581087677
RCR30645_f	27674.3008747363
RCR30646_f	32182.8717634616
RCR30647_f	35100.9146300248
