timbr_id	timbr_value
RCR30344_f	148510.535448802
RCR30345_f	151482.231981701
RCR30346_f	127662.03281875
RCR30347_f	136207.022118576
RCR30348_f	122943.0097025
RCR30353_f	128065.58642
RCR30359_f	120089.08454
RCR30361_f	186600.779265
RCR30364_f	185972.439677072
RCR30365_f	128944.981134236
RCR30366_f	120866.2503745
RCR30367_f	162089.798521597
RCR30368_f	120431.785032
RCR30369_f	133799.22073
RCR30371_f	120849.308509
RCR30374_f	119972.81385
RCR30375_f	129750.49364
RCR30376_f	152009.9243315
RCR30377_f	130541.19364
RCR30380_f	134506.803505
RCR30383_f	126274.368578333
RCR30385_f	150917.938598654
RCR30387_f	158995.160029336
RCR30388_f	157811.69482136
RCR30389_f	158997.568605621
RCR30390_f	156877.187948399
RCR30392_f	138419.283521455
RCR30393_f	129643.12704
RCR30394_f	151781.0243315
RCR30398_f	132363.633515
RCR30400_f	159622.578801667
RCR30403_f	187387.264230411
RCR30404_f	121673.783300167
RCR30405_f	141666.04045
RCR30406_f	145350.611623333
RCR30407_f	159268.73247422
RCR30410_f	141450.934861666
RCR30413_f	139375.795625833
RCR30418_f	135480.373803333
RCR30424_f	158885.286670516
RCR30425_f	159107.195299899
RCR30426_f	158327.609021505
RCR30429_f	158748.325174901
RCR30431_f	159383.886481904
RCR30432_f	158191.508320347
RCR30434_f	136377.516805
RCR30436_f	134688.272118576
RCR30437_f	124757.663576667
RCR30439_f	120644.218386417
RCR30440_f	127827.623095
RCR30442_f	160051.321833589
RCR30443_f	159435.944884469
RCR30445_f	120073.248216
RCR30446_f	120353.221404
RCR30449_f	130150.369776246
RCR30451_f	121342.01512
RCR30452_f	119948.6025
RCR30455_f	129997.42704
RCR30456_f	151987.836495
RCR30457_f	146267.674329062
RCR30458_f	122921.78544
RCR30459_f	147623.148535834
RCR30461_f	185626.516157676
RCR30462_f	179026.504233614
RCR30463_f	177418.481538587
RCR30464_f	177261.699214144
RCR30465_f	131979.59012
RCR30473_f	147490.778366
RCR30474_f	156126.428404667
RCR30476_f	124900.048645
RCR30477_f	123817.5780475
RCR30478_f	148412.648680833
RCR30479_f	147691.598857083
RCR30480_f	146924.601452376
RCR30481_f	126029.850326538
RCR30482_f	121252.381551
RCR30484_f	148787.865389232
RCR30485_f	149321.023732164
RCR30486_f	152364.908139024
RCR30487_f	155512.032701818
RCR30488_f	155449.665185818
RCR30489_f	148016.176695625
RCR30490_f	142969.444286944
RCR30491_f	120861.2583175
RCR30492_f	153425.629468749
RCR30493_f	153425.62946875
RCR30494_f	119979.5058
RCR30495_f	136490.329211285
RCR30532_f	155360.855131973
RCR30535_f	138571.21644132
RCR30536_f	123809.834875
RCR30538_f	137637.19742941
RCR30542_f	137877.472118576
RCR30543_f	136927.383515
RCR30544_f	153004.390376333
RCR30546_f	128284.78212
RCR30548_f	157942.831914946
RCR30550_f	125326.473435
RCR30551_f	121373.607663
RCR30554_f	120113.98259
RCR30560_f	134843.357535243
RCR30561_f	156924.14369497
RCR90064_f	134250.3436875
RCR90068_f	134650.343687501
RCR90070_f	134520.1936875
RCR90071_f	144287.697715
RCR90072_f	161193.087871447
RCR90075_f	145150.611623333
RCR90077_f	145431.197715
RCR90080_f	146031.197715
RCR90082_f	144287.697715
RCR90084_f	163417.358220556
RCR90085_f	162901.739842732
RCR90086_f	155166.340910667
RCR90087_f	156134.285618
RCR90089_f	155213.677809
RCR90090_f	144287.697715
RCR90091_f	164720.894761945
RCR90092_f	145831.197715
RCR90093_f	146963.578366
RCR90119_f	137384.890625833
RCR90123_f	178195.168496587
RCR90143_f	128655.991495
RCR90146_f	120917.897590962
RCR90149_f	121739.15817
RCR90153_f	143594.303596667
RCR90155_f	135301.329211285
RCR90157_f	147879.803327297
RCR90179_f	163944.157017778
RCR90186_f	123757.820066214
RCR90189_f	135642.86754
RCR90192_f	150188.291279267
RCR90193_f	149344.680000421
RCR90196_f	161641.522206921
RCR90201_f	151326.726721042
RCR90202_f	174497.194221223
RCR90203_f	177115.637081782
RCR90204_f	123323.607605
RCR90205_f	176510.970112552
RCR90206_f	175616.490887048
RCR90207_f	122075.559315
RCR90208_f	122017.970925
RCR90209_f	121679.71553
RCR90210_f	177453.466128784
RCR90211_f	123246.970427
RCR90213_f	120889.207464333
RCR90215_f	125866.33235125
RCR90217_f	120547.5081115
RCR90219_f	128080.49013
RCR90223_f	124021.57176
RCR90225_f	120418.8668255
RCR90227_f	139781.3192
RCR90229_f	152688.050779518
RCR90231_f	127902.709231458
RCR90233_f	127541.657494643
RCR90235_f	132472.044384773
RCR90237_f	126782.416147
RCR90239_f	126048.3714715
RCR90241_f	124137.701165
RCR90242_f	139312.807829502
RCR90244_f	126718.9515305
RCR90246_f	120035.1114
RCR90248_f	122924.3886575
RCR90250_f	132625.220511667
RCR90254_f	122226.717929667
RCR30563_f	129972.886169996
RCR30564_f	130977.636591111
RCR30565_f	123413.7401765
RCR30567_f	124399.3733125
RCR30568_f	120607.130335
RCR30569_f	121636.75707
RCR30570_f	122380.27226
RCR30571_f	121603.4772875
RCR30572_f	122967.1055375
RCR30573_f	120463.6603005
RCR30574_f	120178.473309
RCR30575_f	123436.245245
RCR30576_f	123491.70198
RCR30577_f	179253.112135477
RCR30578_f	179986.034396254
RCR30579_f	180424.587753212
RCR30580_f	121966.294545
RCR30581_f	122473.095212
RCR30582_f	124165.27636175
RCR30583_f	127813.981587333
RCR30584_f	171592.360324797
RCR30585_f	175690.158718438
RCR30586_f	124595.033372
RCR30587_f	124099.267796
RCR30588_f	120606.5288745
RCR30589_f	175744.474498531
RCR30590_f	139957.823979375
RCR30591_f	122602.4236925
RCR30592_f	143138.098951042
RCR30593_f	123812.90693525
RCR30594_f	142247.894087465
RCR30595_f	121140.4370715
RCR30596_f	128681.522539141
RCR30597_f	171876.854595154
RCR30598_f	133733.365912153
RCR30599_f	121883.661618
RCR30600_f	123177.142649
RCR30601_f	179643.348761645
RCR30602_f	125400.24812575
RCR30603_f	120117.8818485
RCR30604_f	120160.7355825
RCR30605_f	120135.9207015
RCR30606_f	121054.886887
RCR30607_f	128733.2538
RCR30608_f	125763.098645
RCR30609_f	125821.925983
RCR30610_f	128495.440299792
RCR30611_f	136916.979211285
RCR30612_f	124483.3880075
RCR30613_f	125015.819045
RCR30614_f	156161.38686893
RCR30615_f	174559.090351586
RCR30616_f	149587.217448056
RCR30617_f	139836.698471691
RCR30618_f	124564.5815825
RCR30619_f	142900.648920058
RCR30620_f	159707.849967617
RCR30621_f	121231.3715
RCR30622_f	134994.022118576
RCR30623_f	151186.742742708
RCR30624_f	121329.848758
RCR30625_f	122976.025867
RCR30626_f	129546.4725025
RCR30627_f	176359.560061161
RCR30628_f	171318.868062928
RCR30629_f	122426.597486
RCR30630_f	121330.863695
RCR30631_f	123931.742024
RCR30632_f	180171.921228496
RCR30633_f	123047.47233775
RCR30634_f	120074.169645
RCR30635_f	120191.846148
RCR30636_f	120638.604505
RCR30637_f	120541.5078525
RCR30638_f	121388.884911
RCR30639_f	120233.9404485
RCR30640_f	121916.9259125
RCR30641_f	122549.51047
RCR30642_f	121398.419905
RCR30643_f	132747.9725025
RCR30644_f	137936.31837
RCR30645_f	124161.26042
RCR30646_f	128015.81042
RCR30647_f	131367.483241667
