timbr_id	timbr_value
RCR30341_f	40574.3648220337
RCR30342_f	109693.148974718
RCR30343_f	109621.704469795
RCR30344_f	119733.47319824
RCR30345_f	93907.453061235
RCR30346_f	24080.0480242867
RCR30347_f	23570.8051616984
RCR30348_f	19609.8222982906
RCR30353_f	22513.1754747151
RCR30359_f	15690.3811272037
RCR30361_f	117353.649290324
RCR30364_f	116181.249329505
RCR30365_f	22757.8797336353
RCR30366_f	16802.69200075
RCR30367_f	58643.7811703327
RCR30368_f	16044.3261154725
RCR30369_f	31094.5820898718
RCR30371_f	16252.53922275
RCR30374_f	15635.0440388835
RCR30375_f	124024.035910647
RCR30376_f	119632.38171597
RCR30377_f	124853.81017731
RCR30380_f	129211.199613669
RCR30383_f	20004.8557233957
RCR30385_f	77504.8653714881
RCR30387_f	83664.9118564091
RCR30388_f	80794.0454761219
RCR30389_f	83648.0093352944
RCR30390_f	80238.7022535928
RCR30392_f	121852.020385465
RCR30393_f	124049.335910647
RCR30394_f	119559.497463291
RCR30398_f	115279.098568329
RCR30400_f	56858.4752229885
RCR30403_f	119560.026131823
RCR30404_f	16830.7590358508
RCR30405_f	125902.593700485
RCR30406_f	127080.159566619
RCR30407_f	108935.724472435
RCR30410_f	34715.1918059884
RCR30413_f	30631.7672081731
RCR30418_f	131719.832483808
RCR30424_f	86982.2422173383
RCR30425_f	87639.6412386715
RCR30426_f	86341.8822683009
RCR30429_f	87815.1795209632
RCR30431_f	80121.0869540092
RCR30432_f	78206.1934588195
RCR30434_f	134250.22224025
RCR30436_f	21575.1741256551
RCR30437_f	16611.0618693349
RCR30439_f	16070.7313929827
RCR30440_f	21038.1696408696
RCR30442_f	83339.9926129948
RCR30443_f	81277.7798569689
RCR30445_f	15855.423193398
RCR30446_f	15941.3257076154
RCR30449_f	24933.8141822008
RCR30451_f	17468.3009161538
RCR30452_f	15589.9050181319
RCR30455_f	122695.277070863
RCR30456_f	119782.734389214
RCR30457_f	40285.3569006019
RCR30458_f	21367.2053696154
RCR30459_f	43297.3569006019
RCR30461_f	115620.750384808
RCR30462_f	54411.6842101604
RCR30463_f	62138.9246297148
RCR30464_f	71402.5186008983
RCR30465_f	125206.694032311
RCR30473_f	129275.5584834
RCR30474_f	127028.388166603
RCR30476_f	20092.826969562
RCR30477_f	23803.2698276891
RCR30478_f	115680.243739341
RCR30479_f	72177.7794897056
RCR30480_f	75622.5998556403
RCR30481_f	25287.9262745882
RCR30482_f	17098.6960003939
RCR30484_f	76851.7802477959
RCR30485_f	76574.2451808242
RCR30486_f	78732.9634993332
RCR30487_f	102362.645522914
RCR30488_f	102185.287203722
RCR30489_f	97214.8824024849
RCR30490_f	25472.9147039062
RCR30491_f	16550.0338523281
RCR30492_f	57257.3437817588
RCR30493_f	57257.3437817588
RCR30494_f	15622.1620281863
RCR30495_f	24842.1945386005
RCR30532_f	19764.4694405496
RCR30535_f	35708.6202252778
RCR30536_f	17402.2281065641
RCR30538_f	23999.1218336693
RCR30542_f	24358.0419085437
RCR30543_f	121755.33643064
RCR30544_f	48845.7509054162
RCR30546_f	26321.6530943996
RCR30548_f	79183.4549723113
RCR30550_f	25125.1415733322
RCR30551_f	17047.4794984048
RCR30554_f	15717.6740987012
RCR30560_f	20792.7572148493
RCR30561_f	80028.5285543073
RCR90064_f	125017.54178965
RCR90068_f	125417.54178965
RCR90070_f	124323.766403806
RCR90071_f	126473.93610251
RCR90072_f	128634.951808773
RCR90075_f	126889.342950129
RCR90077_f	127656.930914899
RCR90080_f	128226.106504032
RCR90082_f	126473.936102509
RCR90084_f	130050.594983238
RCR90085_f	129480.706248185
RCR90086_f	126351.615827718
RCR90087_f	127906.406573593
RCR90089_f	126554.837467317
RCR90090_f	126473.93610251
RCR90091_f	131020.348247077
RCR90092_f	128036.381307655
RCR90093_f	128874.756959718
RCR90119_f	28007.2772081731
RCR90123_f	73443.5704488695
RCR90143_f	25692.5930080861
RCR90146_f	15571.4521013086
RCR90149_f	16868.3939099683
RCR90153_f	125688.299415354
RCR90155_f	23661.1945386005
RCR90157_f	20061.1265466714
RCR90179_f	130686.912937152
RCR90186_f	17936.3769934521
RCR90189_f	125141.824628665
RCR90192_f	45454.9816297429
RCR90193_f	44008.1749660974
RCR90196_f	24088.3082895361
RCR90201_f	30985.9868844566
RCR90202_f	86365.763030631
RCR90203_f	80476.1542873699
RCR90204_f	16364.5219022919
RCR90205_f	81976.1366672926
RCR90206_f	73508.2018752469
RCR90207_f	16242.4252619134
RCR90208_f	16143.7039291339
RCR90209_f	15984.6701471632
RCR90210_f	61671.3122426825
RCR90211_f	16183.9644263627
RCR90213_f	16369.834442638
RCR90215_f	20665.2323692998
RCR90217_f	15943.1584182203
RCR90219_f	26323.4859036659
RCR90223_f	22186.6772527038
RCR90225_f	16040.3985569311
RCR90227_f	38383.7197405142
RCR90229_f	51880.3330771374
RCR90231_f	20869.9974734283
RCR90233_f	24564.3553407322
RCR90235_f	21645.0385520673
RCR90237_f	19865.7833499543
RCR90239_f	20863.390757241
RCR90241_f	19607.5862612549
RCR90242_f	33255.0368125628
RCR90244_f	21234.5849590656
RCR90246_f	15981.0589540036
RCR90248_f	19765.3638571923
RCR90250_f	22450.4778243885
RCR90254_f	17005.0084121641
RCR30563_f	20378.3419643299
RCR30564_f	22317.2596067366
RCR30565_f	21199.3222075009
RCR30567_f	21062.5416354574
RCR30568_f	15938.5441818185
RCR30569_f	17714.5312861538
RCR30570_f	17926.803762782
RCR30571_f	18306.1829134615
RCR30572_f	19639.2239482906
RCR30573_f	16001.5929422689
RCR30574_f	15760.1241636387
RCR30575_f	19617.0028977684
RCR30576_f	19608.5692015057
RCR30577_f	53161.2214848493
RCR30578_f	84091.4628959801
RCR30579_f	88075.5793716859
RCR30580_f	15973.3978757111
RCR30581_f	15882.6308113021
RCR30582_f	16715.8856961521
RCR30583_f	17739.0866423801
RCR30584_f	93052.4250256163
RCR30585_f	70618.3658158753
RCR30586_f	20162.313307212
RCR30587_f	19601.8664620789
RCR30588_f	16100.4489014442
RCR30589_f	74623.443289055
RCR30590_f	39198.2867055129
RCR30591_f	19261.3958482906
RCR30592_f	32273.06579343
RCR30593_f	16360.9155602349
RCR30594_f	30592.1260507211
RCR30595_f	15903.3407416923
RCR30596_f	23708.373098774
RCR30597_f	108387.303498005
RCR30598_f	27717.9527616219
RCR30599_f	18251.3999359532
RCR30600_f	16024.3136021728
RCR30601_f	73764.8032369502
RCR30602_f	18971.6931075533
RCR30603_f	15691.2457372
RCR30604_f	15774.033881875
RCR30605_f	15758.32217975
RCR30606_f	15871.2039617692
RCR30607_f	25525.254558947
RCR30608_f	20513.4788115692
RCR30609_f	19591.6322428455
RCR30610_f	21124.5745362161
RCR30611_f	24818.7792676889
RCR30612_f	19682.0607597788
RCR30613_f	19955.7228111053
RCR30614_f	49977.5150273311
RCR30615_f	75014.7560846176
RCR30616_f	44309.0336851764
RCR30617_f	39986.2867055128
RCR30618_f	23867.5555513892
RCR30619_f	35239.7003298454
RCR30620_f	110323.002925727
RCR30621_f	17320.9458513573
RCR30622_f	21159.2234238489
RCR30623_f	30258.5345400393
RCR30624_f	16679.6410745673
RCR30625_f	18807.029326594
RCR30626_f	22175.4604667923
RCR30627_f	88163.7529318503
RCR30628_f	95792.3914031318
RCR30629_f	15749.7108240659
RCR30630_f	15746.5764031614
RCR30631_f	16327.4056367332
RCR30632_f	93238.1451944103
RCR30633_f	16664.8469918288
RCR30634_f	15685.9660685541
RCR30635_f	15806.0695465625
RCR30636_f	16109.2668335548
RCR30637_f	15938.32785675
RCR30638_f	17347.2704308229
RCR30639_f	15805.8076052595
RCR30640_f	18738.1537575179
RCR30641_f	18727.5026161538
RCR30642_f	18088.6810868807
RCR30643_f	25434.4119859608
RCR30644_f	38375.1834128045
RCR30645_f	22894.8659662532
RCR30646_f	26951.8901717981
RCR30647_f	29914.9825523077
