timbr_id	timbr_value
RCR30230_f	84446.0188725073
RCR30232_f	16385.2977057219
RCR30233_f	22270.8761710229
RCR30235_f	76736.8813420834
RCR30237_f	28720.522552784
RCR30238_f	34046.4985022531
RCR30241_f	18686.644628119
RCR30242_f	18358.63471354
RCR30243_f	130694.84879049
RCR30245_f	24407.3357399697
RCR30306_f	28164.7810254799
RCR30309_f	19881.8636046001
RCR30310_f	43883.196089703
RCR30311_f	56389.6868836953
RCR30312_f	56158.2019848368
RCR30313_f	44006.0768576136
RCR30315_f	22883.9178913491
RCR30321_f	19673.4922108
RCR30322_f	17109.3583466623
RCR30325_f	18141.4881617042
RCR30327_f	13019.6533365385
RCR30328_f	23894.0026024196
RCR30329_f	16000.53001425
RCR30330_f	17603.3048491521
RCR30333_f	16645.0679564769
RCR30335_f	176447.455695643
RCR30336_f	131871.2911449
RCR30337_f	131897.963417207
RCR30338_f	123551.862261444
RCR30339_f	122630.776167922
RCR30340_f	80452.3151955628
RCR30341_f	43681.9937899448
RCR30342_f	123168.490969616
RCR30343_f	123094.507827462
RCR30344_f	134559.862654547
RCR30345_f	106701.495256318
RCR30346_f	25075.0484977548
RCR30347_f	24301.5284765042
RCR30348_f	19577.5442229808
RCR30353_f	22102.8341995421
RCR30359_f	15696.0477747833
RCR30361_f	121321.007255172
RCR30364_f	120110.388677693
RCR30365_f	23740.8102982691
RCR30366_f	16784.310024375
RCR30367_f	64611.5268942254
RCR30368_f	16085.4916661619
RCR30369_f	32459.2256983524
RCR30371_f	16269.90509925
RCR30374_f	15642.8632240385
RCR30375_f	126733.067058561
RCR30376_f	124282.308060893
RCR30377_f	127595.695031535
RCR30380_f	132161.154736429
RCR30383_f	20160.8960923764
RCR30385_f	83439.1495256268
RCR30387_f	90270.74010745
RCR30388_f	85878.4832545072
RCR30389_f	90315.8134970919
RCR30390_f	85574.0809239949
RCR30392_f	123731.903564484
RCR30393_f	126687.253572734
RCR30394_f	124191.060815731
RCR30398_f	118003.769240138
RCR30400_f	62353.8325052662
RCR30403_f	122944.239921165
RCR30404_f	16971.7594609283
RCR30405_f	130125.314021244
RCR30406_f	132200.904840752
RCR30407_f	116719.572674714
RCR30410_f	36778.5485828926
RCR30413_f	31033.0825377805
RCR30418_f	134338.256329579
RCR30424_f	90772.4247593237
RCR30425_f	93955.4227831183
RCR30426_f	90823.2425517704
RCR30429_f	92485.6898369623
RCR30431_f	86757.1158564975
RCR30432_f	84437.4249128423
RCR30434_f	136885.492111164
RCR30436_f	22153.9178913491
RCR30437_f	16583.2859040192
RCR30439_f	16106.5798914073
RCR30440_f	21490.2902372826
RCR30442_f	87503.4021585498
RCR30443_f	86271.2558741067
RCR30445_f	15872.4177623333
RCR30446_f	15964.9201757813
RCR30449_f	26195.0803324511
RCR30451_f	17561.3076490385
RCR30452_f	15602.4953365385
RCR30455_f	125206.113487139
RCR30456_f	124722.88675414
RCR30457_f	43268.7831008919
RCR30458_f	22986.8683415051
RCR30459_f	46255.7831008919
RCR30461_f	119502.189254519
RCR30462_f	51472.6900755548
RCR30463_f	59284.9904600514
RCR30464_f	68868.3754260107
RCR30465_f	127756.468188088
RCR30473_f	135818.259148337
RCR30474_f	132384.524941757
RCR30476_f	20287.2687564891
RCR30477_f	25497.5114774444
RCR30478_f	130223.149358454
RCR30479_f	80787.6799493334
RCR30480_f	81803.0158609365
RCR30481_f	26448.4468378811
RCR30482_f	17117.0129995035
RCR30484_f	82781.43150725
RCR30485_f	82197.1889323527
RCR30486_f	84143.0080415925
RCR30487_f	112628.621115969
RCR30488_f	112426.982727412
RCR30489_f	110172.56706959
RCR30490_f	26395.1751086719
RCR30491_f	16567.6149668516
RCR30492_f	63201.9877584519
RCR30493_f	63201.9877584519
RCR30494_f	15629.4627558566
RCR30495_f	25659.171920437
RCR30532_f	19358.3343180227
RCR30535_f	38373.0750892067
RCR30536_f	17360.0639875542
RCR30538_f	24232.8212172374
RCR30542_f	24554.3518134154
RCR30543_f	124055.426770962
RCR30544_f	53580.5407643244
RCR30546_f	26990.6969214581
RCR30548_f	85029.32324041
RCR30550_f	25659.093458346
RCR30551_f	17104.7605970754
RCR30554_f	15728.6118512162
RCR30560_f	21558.0632174769
RCR30561_f	86271.9970436032
RCR90064_f	129248.509894845
RCR90068_f	129648.509894845
RCR90070_f	128694.203348701
RCR90071_f	132122.07115321
RCR90072_f	135933.771012013
RCR90075_f	132010.088224261
RCR90077_f	133487.493398955
RCR90080_f	134056.668988087
RCR90082_f	132122.071153209
RCR90084_f	136489.166336347
RCR90085_f	136579.43968004
RCR90086_f	132612.735499533
RCR90087_f	134721.847422611
RCR90089_f	133501.204144077
RCR90090_f	132122.07115321
RCR90091_f	138268.293345613
RCR90092_f	133866.94379171
RCR90093_f	135422.043887224
RCR90119_f	28378.5935377804
RCR90123_f	71167.2999576281
RCR90143_f	27541.5547054937
RCR90146_f	15579.6533365385
RCR90149_f	17065.4326620326
RCR90153_f	130727.32228311
RCR90155_f	24438.171920437
RCR90157_f	20179.9717778909
RCR90179_f	138337.091669492
RCR90186_f	18215.0894356017
RCR90189_f	129303.665989224
RCR90192_f	49253.1289625849
RCR90193_f	47963.2015762077
RCR90196_f	24346.9483636041
RCR90201_f	32427.5785736452
RCR90202_f	85666.4743756184
RCR90203_f	79091.2507828095
RCR90204_f	16326.3541470192
RCR90205_f	80193.7540727388
RCR90206_f	71039.8879779949
RCR90207_f	16215.1402741732
RCR90208_f	16118.7123297079
RCR90209_f	15963.4529198397
RCR90210_f	58999.4310122706
RCR90211_f	16162.5054693608
RCR90213_f	16429.5915023333
RCR90215_f	20962.9884327912
RCR90217_f	15932.3727822513
RCR90219_f	27972.1520049382
RCR90223_f	23652.347346583
RCR90225_f	16089.2720355381
RCR90227_f	39747.7452386786
RCR90229_f	57722.3368843156
RCR90231_f	21240.3523657717
RCR90233_f	26229.5573385671
RCR90235_f	22507.0943734196
RCR90237_f	20106.7916340399
RCR90239_f	20989.8860489521
RCR90241_f	19865.673088998
RCR90242_f	34698.8502618812
RCR90244_f	21339.7622945028
RCR90246_f	16027.4740204396
RCR90248_f	19699.2716152764
RCR90250_f	23000.917325567
RCR90254_f	17128.8665362315
RCR30563_f	20964.9984685666
RCR30564_f	22651.7737667241
RCR30565_f	21190.6796614503
RCR30567_f	21024.4193392222
RCR30568_f	15952.20642425
RCR30569_f	17753.0873529808
RCR30570_f	18005.3942274758
RCR30571_f	18266.4840953635
RCR30572_f	19615.0904679808
RCR30573_f	16087.2153550781
RCR30574_f	15745.8993040432
RCR30575_f	19933.4585979362
RCR30576_f	20033.9704116459
RCR30577_f	50645.5724939287
RCR30578_f	74918.8361984286
RCR30579_f	78717.8652615103
RCR30580_f	15969.3689852587
RCR30581_f	15862.4368060385
RCR30582_f	16662.1741424615
RCR30583_f	17636.4937951464
RCR30584_f	91577.7757643098
RCR30585_f	63018.0219996562
RCR30586_f	20641.5952709689
RCR30587_f	19866.6018646489
RCR30588_f	16202.8893511402
RCR30589_f	73125.7167836159
RCR30590_f	42115.4603224567
RCR30591_f	19248.4823079808
RCR30592_f	32501.4821412821
RCR30593_f	16318.280666877
RCR30594_f	30895.6519920272
RCR30595_f	15896.3212525385
RCR30596_f	24178.3047963388
RCR30597_f	110759.055385849
RCR30598_f	28619.5992882576
RCR30599_f	18406.8437199154
RCR30600_f	16014.0888424435
RCR30601_f	65379.5994550093
RCR30602_f	18837.7026205385
RCR30603_f	15703.262969
RCR30604_f	15770.86209625
RCR30605_f	15754.7992088333
RCR30606_f	15839.1300817692
RCR30607_f	26263.4130597417
RCR30608_f	21044.7740307432
RCR30609_f	20057.2224712528
RCR30610_f	21318.4572079358
RCR30611_f	25428.3774499458
RCR30612_f	19986.6940377147
RCR30613_f	20343.9016589533
RCR30614_f	53295.4749424944
RCR30615_f	73822.977510694
RCR30616_f	48295.7562195193
RCR30617_f	42928.4603224568
RCR30618_f	25000.3663126084
RCR30619_f	37612.1926140418
RCR30620_f	118391.798076376
RCR30621_f	17524.354541065
RCR30622_f	21361.4423286213
RCR30623_f	31932.0852942793
RCR30624_f	16667.1899108026
RCR30625_f	18978.5872301749
RCR30626_f	22821.0752652253
RCR30627_f	87406.0914463142
RCR30628_f	95568.5712908684
RCR30629_f	15755.3777605385
RCR30630_f	15733.5690340385
RCR30631_f	16308.260787345
RCR30632_f	84972.6890098462
RCR30633_f	16586.3332165385
RCR30634_f	15695.6292338
RCR30635_f	15814.0897088
RCR30636_f	16067.5528102689
RCR30637_f	15960.63967425
RCR30638_f	17303.6507603849
RCR30639_f	15816.13210775
RCR30640_f	18699.5551692048
RCR30641_f	18804.2201590385
RCR30642_f	18313.1701452894
RCR30643_f	25942.4370141394
RCR30644_f	41624.4312195192
RCR30645_f	24158.1172895315
RCR30646_f	28828.451950715
RCR30647_f	31972.6323389868
